"month","account","Total Transfer ins","Total Transfer out","Account Monthly Balance"
7,"87562","0","300.85","-300.85"
10,"87562","1928.21","0","1928.21"
11,"87562","391.36","0","391.36"
2,"87573","112.9","0","112.9"
3,"87573","1982.49","302.58","1679.91"
6,"87573","1373.39","0","1373.39"
7,"87573","4254.72","907.74","3346.98"
11,"87573","973.89","302.58","671.31"
12,"87573","1545.89","0","1545.89"
1,"87579","167.8","868.3","-700.5"
3,"87579","142.25","0","142.25"
4,"87579","1149.64","868.3","281.34000000000015"
6,"87579","565.93","868.3","-302.37"
12,"87579","738.74","0","738.74"
5,"87581","1391.38","1271.19","120.19000000000005"
8,"87581","1391.38","1271.19","120.19000000000005"
1,"87583","708.61","0","708.61"
5,"87583","0","1876.6","-1876.6"
7,"87583","1821.47","0","1821.47"
9,"87583","1343","957.86","385.14"
10,"87583","927.4","957.86","-30.460000000000036"
11,"87583","4412.45","3831.44","581.0099999999999"
2,"87590","980.55","0","980.55"
6,"87590","0","610.82","-610.82"
1,"87599","36.61","684.51","-647.9"
5,"87599","73.22","1899.62","-1826.4"
12,"87599","36.61","1215.11","-1178.5"
1,"87601","3815.72","3498.25","317.4699999999998"
4,"87601","3208.09","5400.96","-2192.87"
6,"87601","150.83","0","150.83"
7,"87601","3208.09","5093.79","-1885.7000000000003"
12,"87601","2165.16","3498.25","-1333.0900000000001"
2,"87667","336.81","0","336.81"
5,"87667","682.16","0","682.16"
12,"87667","0","1276.53","-1276.53"
1,"87739","0","693.52","-693.52"
3,"87739","0","1579.14","-1579.14"
5,"87739","0","443.86","-443.86"
6,"87739","1929.31","0","1929.31"
9,"87739","399.51","0","399.51"
11,"87739","423.73","0","423.73"
12,"87739","1158.1","0","1158.1"
1,"87742","1670.12","0","1670.12"
2,"87742","1751.41","1564.23","187.18000000000006"
4,"87742","1400.18","1564.23","-164.04999999999995"
5,"87742","1022.96","0","1022.96"
7,"87742","1390.91","0","1390.91"
10,"87742","229.23","0","229.23"
11,"87742","1381.24","1564.23","-182.99"
12,"87742","643.79","0","643.79"
3,"87758","377.19","0","377.19"
4,"87758","1476.29","0","1476.29"
8,"87758","1474.36","0","1474.36"
9,"87758","1618.93","0","1618.93"
1,"87798","0","1705.48","-1705.48"
6,"87798","1899","0","1899"
8,"87798","1798.32","0","1798.32"
9,"87798","1454.4","0","1454.4"
10,"87798","1217.81","0","1217.81"
1,"87811","0","944.37","-944.37"
2,"87811","0","822.23","-822.23"
4,"87811","3825.53","4978.12","-1152.5899999999997"
5,"87811","0","1402.38","-1402.38"
6,"87811","3825.53","5583.2","-1757.6699999999996"
7,"87811","217.60000000000002","3790.4499999999994","-3572.8500000000004"
8,"87811","5574.9","3790.4499999999994","1784.45"
9,"87811","8992.3","3790.4500000000003","5201.849999999999"
10,"87811","3825.53","7.56","3817.9700000000003"
2,"87823","452.96","0","452.96"
4,"87823","0","240.67","-240.67"
6,"87823","0","692.52","-692.52"
8,"87823","193.82","0","193.82"
9,"87823","0","1803.38","-1803.38"
1,"87834","5739.51","3202.3100000000004","2537.2"
3,"87834","4486.25","2143.64","2342.6100000000006"
4,"87834","0","1222.53","-1222.53"
5,"87834","1079.18","0","1079.18"
6,"87834","2430.21","3202.31","-772.0999999999999"
7,"87834","0","703.64","-703.64"
8,"87834","1472.5500000000002","3202.3100000000004","-1729.76"
10,"87834","4486.250000000001","4861.56","-375.3100000000002"
11,"87834","3816.4800000000005","3202.31","614.1700000000002"
12,"87834","1447.07","0","1447.07"
1,"87867","315","0","315"
2,"87867","1510.73","0","1510.73"
3,"87867","1758.57","506.19","1252.3799999999999"
4,"87867","3391.84","1012.38","2379.46"
5,"87867","1633.27","506.19","1127.08"
8,"87867","1885.07","0","1885.07"
11,"87867","802.32","0","802.32"
1,"87883","1650.11","0","1650.11"
2,"87883","3072.51","4538.0199999999995","-1465.5099999999998"
4,"87883","2689.5299999999997","4538.02","-1848.49"
5,"87883","2241.48","5037.57","-2796.09"
6,"87883","2241.48","5313.78","-3072.3"
8,"87883","2241.48","3262.71","-1021.2299999999998"
9,"87883","962.4000000000001","4538.02","-3575.62"
11,"87883","854.68","0","854.68"
4,"87957","0","1049.54","-1049.54"
9,"87957","1508.5","0","1508.5"
1,"87987","348.13","0","348.13"
3,"87987","1857.11","0","1857.11"
6,"87987","1531.2","0","1531.2"
7,"87987","567.2","0","567.2"
8,"87987","1503.07","0","1503.07"
12,"87987","656.51","0","656.51"
3,"8799","803.3199999999999","2327.06","-1523.74"
7,"8799","477.05","1163.53","-686.48"
10,"8799","0","779.45","-779.45"
11,"8799","1591.72","0","1591.72"
5,"88011","684.37","0","684.37"
9,"88011","0","1378.71","-1378.71"
6,"88036","417.96","0","417.96"
10,"88036","1095.8","0","1095.8"
3,"88049","1767.19","0","1767.19"
4,"88049","456.08","1867.44","-1411.3600000000001"
5,"88049","862.99","0","862.99"
9,"88049","256.36","1867.44","-1611.08"
11,"88049","915.0600000000001","4523.97","-3608.9100000000003"
12,"88049","1117.68","1867.44","-749.76"
2,"88061","284.45","0","284.45"
3,"88061","729.08","2568.09","-1839.0100000000002"
4,"88061","411.28","1749.67","-1338.39"
5,"88061","4371.57","5988.8","-1617.2300000000002"
6,"88061","635.16","0","635.16"
7,"88061","2836.78","2568.09","268.69000000000005"
8,"88061","1590.76","0","1590.76"
10,"88061","3394.74","2568.09","826.6499999999996"
11,"88061","956.92","0","956.92"
12,"88061","1782.54","2568.09","-785.5500000000002"
7,"88125","1327.52","0","1327.52"
9,"88125","597.9","0","597.9"
11,"88125","1435.21","0","1435.21"
5,"88156","1429.22","0","1429.22"
7,"88156","379.52","468.28","-88.75999999999999"
8,"88156","1909.11","468.28","1440.83"
9,"88156","211.96","0","211.96"
10,"88156","3590.12","1873.12","1717"
12,"88156","201.72","468.28","-266.55999999999995"
3,"88224","615.81","0","615.81"
6,"88224","847.36","0","847.36"
3,"88236","730.78","0","730.78"
4,"88236","3847.26","2512.95","1334.3100000000002"
5,"88236","3472.58","2343.27","1129.31"
6,"88236","3472.58","5195.58","-1722.9999999999995"
8,"88236","183.4","2512.95","-2329.5499999999997"
10,"88236","2914.5","2512.95","401.55000000000007"
12,"88236","0","711.02","-711.02"
1,"88252","963.79","0","963.79"
2,"88252","1724.12","0","1724.12"
4,"88252","0","374.26","-374.26"
8,"88252","1074.41","0","1074.41"
4,"88261","1359.56","135.87","1223.69"
5,"88261","1659.62","135.87","1523.75"
8,"88261","632.36","135.87","496.49"
9,"88261","498.09","0","498.09"
10,"88261","3922.7599999999998","543.48","3379.2799999999997"
11,"88261","1167.61","0","1167.61"
2,"88279","1679.15","0","1679.15"
5,"88279","0","1594.95","-1594.95"
6,"88279","1077.17","0","1077.17"
8,"88279","0","1672.73","-1672.73"
2,"88294","0","1738.83","-1738.83"
4,"88294","415.82","0","415.82"
8,"88294","584.6","0","584.6"
2,"88303","836.27","0","836.27"
3,"88303","997.6","0","997.6"
4,"88303","1145.49","1530.33","-384.8399999999999"
6,"88303","912.08","1530.33","-618.2499999999999"
8,"88303","1953.22","0","1953.22"
1,"88309","1721.09","0","1721.09"
9,"88309","0","43.73","-43.73"
1,"88344","0","826.42","-826.42"
3,"88344","0","980.21","-980.21"
4,"88344","541.66","896.48","-354.82000000000005"
9,"88344","1083.32","2194.11","-1110.7900000000002"
12,"88344","541.66","1297.63","-755.9700000000001"
1,"88360","0","51.99","-51.99"
2,"88360","1243.35","2736.31","-1492.9599999999998"
3,"88360","0","1289.28","-1289.28"
4,"88360","2043.0299999999997","3.84","2039.19"
5,"88360","1043.28","0","1043.28"
7,"88360","2043.0299999999997","4381.9800000000005","-2338.95"
8,"88360","1137.6299999999999","2736.31","-1598.6799999999998"
10,"88360","1103.89","0","1103.89"
11,"88360","3748.1099999999997","2736.31","1011.7999999999997"
1,"88361","0","946.93","-946.93"
2,"88361","1490.06","0","1490.06"
6,"88361","2922.86","2852.94","69.91999999999985"
7,"88361","163.22","0","163.22"
8,"88361","83.4","3470.41","-3387.01"
12,"88361","3040.44","3470.41","-429.97"
2,"88380","1636.75","0","1636.75"
5,"88380","745.77","0","745.77"
8,"88380","464.43","0","464.43"
9,"88380","1921.51","0","1921.51"
10,"88380","1941.61","0","1941.61"
1,"88397","542.64","0","542.64"
3,"88397","521.61","0","521.61"
4,"88397","924.12","0","924.12"
5,"88397","2787.27","2869.03","-81.75999999999976"
6,"88397","1001.44","0","1001.44"
7,"88397","1568.42","0","1568.42"
10,"88397","4511.88","7290.48","-2778.5999999999995"
11,"88397","4511.88","1109.76","3402.12"
12,"88397","2012.97","2869.0299999999997","-856.06"
2,"88417","1420.5","0","1420.5"
4,"88417","0","477.35","-477.35"
6,"88417","607.1","0","607.1"
3,"88422","1259.41","0","1259.41"
5,"88422","0","471.93","-471.93"
7,"88422","1152.81","0","1152.81"
9,"88422","1698.49","0","1698.49"
12,"88422","0","930.77","-930.77"
4,"88427","55.38","0","55.38"
12,"88427","859.48","985.95","-126.47000000000003"
2,"88448","675.51","1709.23","-1033.72"
4,"88448","715.23","0","715.23"
5,"88448","675.51","1709.23","-1033.72"
3,"88452","215.73","0","215.73"
2,"88453","0","1925.2","-1925.2"
3,"88453","0","949.61","-949.61"
4,"88453","3089.88","2436.99","652.8900000000001"
8,"88453","3302.02","2093.91","1208.11"
10,"88453","2921.52","2436.99","484.53"
1,"88504","36.82","0","36.82"
4,"88504","612.86","0","612.86"
6,"88504","858.76","0","858.76"
7,"88504","1793.07","0","1793.07"
8,"88504","975.07","0","975.07"
9,"88504","1398.46","0","1398.46"
10,"88504","606.21","0","606.21"
11,"88504","337.89","0","337.89"
1,"88534","0","662.91","-662.91"
4,"88534","83.97","0","83.97"
8,"88534","16.44","0","16.44"
9,"88534","360.68","0","360.68"
1,"88626","1569.68","0","1569.68"
5,"88626","1712.33","267.21","1445.12"
7,"88626","3548.8599999999997","534.42","3014.4399999999996"
9,"88626","1512.15","0","1512.15"
10,"88626","1852.93","0","1852.93"
12,"88626","1836.53","267.21","1569.32"
4,"88646","864.84","0","864.84"
6,"88646","698.85","0","698.85"
10,"88646","1840.84","0","1840.84"
1,"88650","1715.68","0","1715.68"
5,"88650","1027.64","0","1027.64"
12,"88650","1439.56","0","1439.56"
1,"88707","0","1696.65","-1696.65"
3,"88707","1489.78","0","1489.78"
5,"88707","0","703.77","-703.77"
6,"88707","0","197.59","-197.59"
9,"88707","477.69","0","477.69"
10,"88707","1573.06","0","1573.06"
12,"88707","0","1254.43","-1254.43"
2,"8872","0","1089.8","-1089.8"
3,"8872","779.78","0","779.78"
4,"8872","279.38","1844.02","-1564.6399999999999"
8,"8872","1817.26","3480.1","-1662.84"
11,"8872","3355.14","1844.02","1511.12"
3,"88836","1152.03","0","1152.03"
5,"88836","327.22","0","327.22"
10,"88836","1068.39","0","1068.39"
11,"88836","1049.62","0","1049.62"
12,"88836","1538.55","0","1538.55"
3,"88838","2973.1","3645.75","-672.6500000000001"
5,"88838","9216.9","13935.36","-4718.46"
6,"88838","9216.9","15230.64","-6013.739999999999"
7,"88838","378.05","0","378.05"
8,"88838","2878.34","3645.75","-767.4099999999999"
10,"88838","1581.86","3645.75","-2063.8900000000003"
11,"88838","2376.32","3645.75","-1269.4299999999998"
1,"88873","268.1","0","268.1"
2,"88873","1841.84","0","1841.84"
4,"88873","0","947.01","-947.01"
5,"88873","1348.4","4303.86","-2955.46"
7,"88873","1348.4","3707.58","-2359.1799999999994"
9,"88873","987.77","0","987.77"
10,"88873","1828.4","0","1828.4"
11,"88873","601.95","0","601.95"
12,"88873","1348.4","5686.14","-4337.740000000001"
1,"88934","1723.86","0","1723.86"
2,"88934","1362.53","0","1362.53"
5,"88934","0","1623.29","-1623.29"
7,"88934","0","1638.66","-1638.66"
10,"88934","0","235.37","-235.37"
12,"88934","1398.85","1302.56","96.28999999999996"
1,"88936","1392.45","0","1392.45"
2,"88936","642.32","0","642.32"
4,"88936","925.74","0","925.74"
8,"88936","1126.66","0","1126.66"
11,"88936","1446.85","0","1446.85"
12,"88936","1064.71","0","1064.71"
2,"88984","1915.09","1822.06","93.02999999999997"
4,"88984","3703.37","3644.12","59.25"
5,"88984","0","302.25","-302.25"
9,"88984","1788.28","1822.06","-33.77999999999997"
3,"89017","1571.21","0","1571.21"
5,"89017","802.15","0","802.15"
7,"89017","40.95","1172.96","-1132.01"
11,"89017","40.95","1172.96","-1132.01"
4,"89065","1576.3","1681.25","-104.95000000000005"
5,"89065","1440.46","0","1440.46"
7,"89065","0","19.58","-19.58"
9,"89065","1355.19","1681.25","-326.05999999999995"
11,"89065","878.88","1681.25","-802.37"
12,"89065","3810.37","5043.75","-1233.38"
5,"8907","166.86","0","166.86"
7,"89087","1472.13","0","1472.13"
10,"89087","1859.23","0","1859.23"
1,"89096","2742.07","2744.2200000000003","-2.1499999999999773"
6,"89096","1162.55","914.74","247.80999999999995"
8,"89096","666.15","0","666.15"
10,"89096","1097.63","914.74","182.8900000000001"
12,"89096","481.89","914.74","-432.85"
1,"89098","1709.0700000000002","2374.78","-665.71"
2,"89098","0","599.93","-599.93"
4,"89098","1525.38","1187.39","337.99"
5,"89098","1126.61","0","1126.61"
12,"89098","183.69","1187.39","-1003.7"
3,"89112","712.13","0","712.13"
4,"89112","0","406.78","-406.78"
6,"89112","558.33","3298.96","-2740.63"
8,"89112","1273.57","0","1273.57"
10,"89112","322.24","1649.48","-1327.24"
11,"89112","0","297.4","-297.4"
3,"89119","1282.74","7.3","1275.44"
4,"89119","0","475.29","-475.29"
6,"89119","991.79","7.3","984.49"
7,"89119","51.62","0","51.62"
8,"89119","1028.85","0","1028.85"
9,"89119","443.24","0","443.24"
11,"89119","3264.3299999999995","29.2","3235.1300000000006"
9,"8915","0","45.53","-45.53"
2,"89153","1420.55","0","1420.55"
3,"89153","1653.7","2823.2200000000003","-1169.52"
8,"89153","5071.420000000001","8957.7","-3886.2799999999997"
9,"89153","5071.42","5158.400000000001","-86.98000000000025"
10,"89153","1416.02","2823.2200000000003","-1407.2"
12,"89153","1740.26","0","1740.26"
5,"89213","787.4","0","787.4"
1,"89266","0","291.18","-291.18"
1,"89279","250.2","921.24","-671.04"
2,"89279","517.73","0","517.73"
3,"89279","29.24","0","29.24"
4,"89279","230.97","921.24","-690.27"
5,"89279","1738.35","921.24","817.1099999999999"
6,"89279","1699.43","921.24","778.19"
7,"89279","655.92","921.24","-265.32000000000005"
8,"89279","8714.25","8291.16","423.0899999999999"
10,"89279","0","267.97","-267.97"
2,"89318","1571.73","0","1571.73"
5,"89318","622.68","0","622.68"
7,"89318","1699.12","0","1699.12"
9,"89318","595.44","0","595.44"
10,"89318","1412.3","0","1412.3"
11,"89318","1112.95","0","1112.95"
1,"89326","113.29","0","113.29"
2,"89326","1268.09","0","1268.09"
3,"89326","2551.7400000000002","2725.29","-173.54999999999973"
5,"89326","2039.19","548.54","1490.65"
7,"89326","1566.95","0","1566.95"
10,"89326","712.12","0","712.12"
11,"89326","420.45","0","420.45"
12,"89326","255.75","0","255.75"
2,"89346","0","1573.6","-1573.6"
8,"89346","479.72","0","479.72"
12,"89444","345.67","0","345.67"
1,"89450","1371.25","1194.19","177.05999999999995"
2,"89450","1543.69","1194.19","349.5"
3,"89450","528.2","1194.19","-665.99"
4,"89450","730.12","0","730.12"
5,"89450","1909.55","0","1909.55"
7,"89450","1589.55","0","1589.55"
8,"89450","434.08","1194.19","-760.1100000000001"
9,"89450","6199.849999999999","8359.330000000002","-2159.4800000000005"
10,"89450","774.49","0","774.49"
6,"89491","550.16","1372.83","-822.67"
12,"89491","550.16","1372.83","-822.67"
1,"89505","1645.81","0","1645.81"
2,"89505","1446.96","0","1446.96"
7,"89505","0","1465.41","-1465.41"
8,"89505","1899.5","0","1899.5"
10,"89505","368.99","0","368.99"
11,"89505","1534.67","0","1534.67"
1,"89511","1902.21","0","1902.21"
3,"89511","260.48","0","260.48"
6,"89515","1090.32","0","1090.32"
8,"89515","625.05","1347.44","-722.3900000000001"
9,"89515","1815.77","1347.44","468.3299999999999"
2,"89516","3272.47","1688.91","1583.56"
3,"89516","3272.47","5450.91","-2178.44"
6,"89516","3272.47","5703.450000000001","-2430.9800000000005"
7,"89516","1559.25","0","1559.25"
9,"89516","3272.47","3323.43","-50.95999999999992"
10,"89516","8445.5","7778.51","666.9899999999998"
12,"89516","1097.34","0","1097.34"
9,"89526","1750.69","0","1750.69"
12,"89526","708.15","0","708.15"
3,"8953","1981.58","0","1981.58"
4,"8953","930.22","0","930.22"
6,"8953","1496.52","1777.32","-280.79999999999995"
8,"8953","0","1861.03","-1861.03"
9,"8953","0","1451.84","-1451.84"
11,"8953","1496.52","1777.32","-280.79999999999995"
2,"89548","501.18","0","501.18"
4,"89548","3900.55","6047","-2146.45"
6,"89548","5187.51","4955.9","231.61000000000013"
8,"89548","754.11","4955.9","-4201.79"
10,"89548","276.15","4955.9","-4679.75"
4,"8957","820.9","764.72","56.17999999999995"
6,"8957","820.9","764.72","56.17999999999995"
12,"8957","1888.14","0","1888.14"
1,"89593","0","243.39","-243.39"
2,"89593","1184.42","1636.57","-452.14999999999986"
3,"89593","0","1534.67","-1534.67"
5,"89593","271","0","271"
7,"89593","2368.84","2601.73","-232.88999999999976"
10,"89593","0","261.74","-261.74"
12,"89593","0","186.65","-186.65"
9,"8961","206.5","0","206.5"
10,"8961","1910.11","0","1910.11"
12,"8961","263.63","0","263.63"
2,"89636","1931.12","0","1931.12"
3,"89636","782.41","0","782.41"
4,"89636","0","1741.1","-1741.1"
8,"89636","183.9","0","183.9"
9,"89636","1591.33","0","1591.33"
5,"89641","1397.13","503.9","893.2300000000001"
7,"89641","3201.8900000000003","1511.6999999999998","1690.19"
9,"89641","873.52","0","873.52"
10,"89641","815.34","503.9","311.44000000000005"
3,"89651","295.6","0","295.6"
5,"89651","56.05","0","56.05"
7,"89651","209.47","0","209.47"
8,"89651","843.66","0","843.66"
10,"89651","1520.1","0","1520.1"
11,"89651","610.83","0","610.83"
2,"89669","474.38","0","474.38"
2,"89679","1975.44","0","1975.44"
4,"89679","1800.74","0","1800.74"
6,"89679","0","203.45","-203.45"
7,"89679","0","1135.8","-1135.8"
8,"89679","5044.54","7861.92","-2817.38"
10,"89679","844.03","1965.48","-1121.45"
11,"89679","295.74","0","295.74"
1,"89692","0","1197.58","-1197.58"
3,"89692","6460.73","3615.9500000000003","2844.7799999999997"
5,"89692","6460.73","9536.1","-3075.3700000000003"
6,"89692","5575.4400000000005","3218.89","2356.55"
7,"89692","5560.799999999999","3218.89","2341.91"
11,"89692","6460.73","2942.4","3518.33"
12,"89692","784.45","0","784.45"
2,"89701","3010.18","3108.8","-98.62000000000012"
3,"89701","795.17","0","795.17"
5,"89701","3406.56","3336.72","69.84000000000015"
8,"89701","890.39","0","890.39"
9,"89701","0","1018.45","-1018.45"
10,"89701","3406.56","2880.88","525.6799999999998"
